,r,c,income_high,income_low
0,0.01,2.0,1.7327704702117814,-0.1957608970125381
1,0.011091091091091092,2.0,1.7527599965058922,-0.19663718193997312
2,0.012182182182182182,2.0,1.7405595653393113,-0.1942282367517525
3,0.013273273273273274,2.0,1.7119808864075114,-0.19509407567037576
4,0.014364364364364366,2.0,1.7427584756834236,-0.19360131626831886
5,0.015455455455455456,2.0,1.734685353049726,-0.1948665506402124
6,0.016546546546546546,2.0,1.722949674423362,-0.19873400029251265
7,0.01763763763763764,2.0,1.7412990551686551,-0.19191361581023852
8,0.01872872872872873,2.0,1.7248501291192528,-0.19795820312694673
9,0.019819819819819822,2.0,1.7280216388110556,-0.19867219967514196
10,0.020910910910910914,2.0,1.7267384029385204,-0.19709176292769048
11,0.022002002002002002,2.0,1.727241100459746,-0.19719037893646332
12,0.023093093093093098,2.0,1.7555905003674843,-0.19476735582942176
13,0.024184184184184186,2.0,1.741660791863714,-0.19817318317612953
14,0.025275275275275278,2.0,1.7108875500125849,-0.19920341110245915
15,0.02636636636636637,2.0,1.714465354806697,-0.1926548518158614
16,0.02745745745745746,2.0,1.7464091873562821,-0.1919608326565174
17,0.028548548548548554,2.0,1.7218575539451497,-0.19220101204129966
18,0.029639639639639642,2.0,1.7117626591170911,-0.19596182911189813
19,0.03073073073073073,2.0,1.7194002898878584,-0.1975073388661468
20,0.031821821821821826,2.0,1.7260057622513,-0.194045849672173
21,0.032912912912912914,2.0,1.7396028894770759,-0.19546668319893817
22,0.03400400400400401,2.0,1.735729022853793,-0.18985695479826445
23,0.0350950950950951,2.0,1.7315533352323258,-0.18915481888288485
24,0.036186186186186194,2.0,1.7211917555747918,-0.19886880601084989
25,0.03727727727727728,2.0,1.7416361529187632,-0.1923611430146319
26,0.03836836836836837,2.0,1.735578652089463,-0.19510388448147645
27,0.039459459459459466,2.0,1.7382105643490668,-0.19538265013633457
28,0.040550550550550554,2.0,1.7285270548598533,-0.19173415537623367
29,0.04164164164164165,2.0,1.7452961021669848,-0.1969161426191044
30,0.04273273273273274,2.0,1.7366620764204648,-0.1948862205122452
31,0.04382382382382383,2.0,1.7441007845365353,-0.1887567037068734
32,0.04491491491491492,2.0,1.71759528871372,-0.19773839891615846
33,0.04600600600600601,2.0,1.7387521918975537,-0.19379867561507064
34,0.047097097097097106,2.0,1.7386419660398569,-0.19032230738869513
35,0.048188188188188194,2.0,1.7228945250704455,-0.19385370606525196
36,0.04927927927927929,2.0,1.7372372233223135,-0.19866814424702578
37,0.05037037037037038,2.0,1.7076587411082587,-0.19757902227997584
