,r,c,income_high,income_low
0,0.01,2.0,1.7472561403315658,-0.19720146045179124
1,0.011091091091091092,2.0,1.7342854975513924,-0.19870947832202776
2,0.012182182182182182,2.0,1.74191551064022,-0.1893520183994526
3,0.013273273273273274,2.0,1.744114040793956,-0.19672310963541817
4,0.014364364364364366,2.0,1.7481731577733348,-0.19515052962966353
5,0.015455455455455456,2.0,1.7215030650357885,-0.19158438315426737
6,0.016546546546546546,2.0,1.7124903467253099,-0.19672785387599803
7,0.01763763763763764,2.0,1.7403598671784828,-0.19728703894361221
8,0.01872872872872873,2.0,1.7443509719750199,-0.1972459390562238
9,0.019819819819819822,2.0,1.7130557960587525,-0.19778566485866256
10,0.020910910910910914,2.0,1.721911708091276,-0.19893723135741553
11,0.022002002002002002,2.0,1.7249348800088717,-0.1989007926235493
12,0.023093093093093098,2.0,1.747397545735615,-0.19000193158729478
13,0.024184184184184186,2.0,1.736758370881363,-0.19675285595286443
14,0.025275275275275278,2.0,1.7493795709170277,-0.18460290806311266
15,0.02636636636636637,2.0,1.7328979075300932,-0.18326944703374382
16,0.02745745745745746,2.0,1.754343726406556,-0.1960333499339332
17,0.028548548548548554,2.0,1.7208251512748678,-0.1961678464564947
18,0.029639639639639642,2.0,1.7281413082290058,-0.19718605758440508
19,0.03073073073073073,2.0,1.7338277525481112,-0.1947682985038368
20,0.031821821821821826,2.0,1.7167544311733873,-0.1859160681719785
21,0.032912912912912914,2.0,1.7431485420036683,-0.1958067910627377
22,0.03400400400400401,2.0,1.7507999589366658,-0.19470316975001375
23,0.0350950950950951,2.0,1.720097808935008,-0.19916797943641987
24,0.036186186186186194,2.0,1.7404850570722032,-0.19557686178500008
25,0.03727727727727728,2.0,1.7236525443623432,-0.1965730494391052
26,0.03836836836836837,2.0,1.7208415431485715,-0.19179652567545172
27,0.039459459459459466,2.0,1.7276684958257367,-0.19767010940481722
28,0.040550550550550554,2.0,1.7117041740998022,-0.19419461699030782
29,0.04164164164164165,2.0,1.740812990595792,-0.18725065720932782
30,0.04273273273273274,2.0,1.7376214499041909,-0.18875530295836496
31,0.04382382382382383,2.0,1.7153745064421726,-0.18993067599937435
32,0.04491491491491492,2.0,1.7489554033641277,-0.1932214611383085
